Time,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023),Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) North Cyclist,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) South Cyclist,Clontarf - James Larkin Rd,Clontarf - James Larkin Rd Cyclist West,Clontarf - James Larkin Rd Cyclist East,Clontarf - Pebble Beach Carpark,Clontarf - Pebble Beach Carpark Cyclist West,Clontarf - Pebble Beach Carpark Cyclist East,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist West,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks),Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist West,Griffith Avenue (Clare Rd Side),Griffith Avenue (Clare Rd Side) Cyclist South,Griffith Avenue (Clare Rd Side) Cyclist North,Griffith Avenue (Lane Side),Griffith Avenue (Lane Side) Cyclist South,Griffith Avenue (Lane Side) Cyclist North,Grove Road Totem,Grove Road Totem OUT,Grove Road Totem IN,North Strand Rd N/B (Counter Removed for Roadworks) Cyclist,North Strand Rd S/B (Counter Removed for Roadworks) Cyclist,Richmond Street Inbound,Richmond Street Inbound Cyclist South,Richmond Street Inbound Cyclist North,Richmond Street Outbound,Richmond Street Outbound Cyclist North,Richmond Street Outbound Cyclist South
06/10/2023 12:00,,,,48,21,27,71,32,39,,,,0,0,0,27,27,0,1,1,0,121,45,76,0,,96,0,96,56,0,56
06/10/2023 13:00,,,,37,18,19,64,26,38,,,,0,0,0,47,47,0,8,8,0,142,65,77,0,,117,0,117,83,0,83
06/10/2023 14:00,,,,48,22,26,73,25,48,,,,0,0,0,24,24,0,7,7,0,142,67,75,0,,91,0,91,76,1,75
06/10/2023 15:00,,,,43,19,24,84,37,47,,,,0,0,0,24,24,0,5,5,0,142,74,68,0,,76,0,76,86,0,86
06/10/2023 16:00,,,,50,22,28,89,26,63,,,,0,0,0,41,41,0,1,1,0,225,134,91,0,,98,1,97,94,0,94
06/10/2023 17:00,,,,62,17,45,113,32,81,,,,0,0,0,33,33,0,1,1,0,289,175,114,0,,125,0,125,151,0,151
06/10/2023 18:00,,,,37,12,25,82,28,54,,,,0,0,0,25,25,0,0,0,0,210,119,91,0,,103,1,102,89,3,86
06/10/2023 19:00,,,,16,6,10,40,10,30,,,,0,0,0,11,11,0,1,1,0,122,63,59,0,,91,0,91,87,1,86
06/10/2023 20:00,,,,15,8,7,22,9,13,,,,0,0,0,11,11,0,0,0,0,113,62,51,0,,77,0,77,65,0,65
06/10/2023 21:00,,,,1,0,1,7,1,6,,,,0,0,0,11,11,0,0,0,0,75,49,26,0,,81,0,81,43,0,43
06/10/2023 22:00,,,,5,3,2,12,3,9,,,,0,0,0,5,5,0,0,0,0,62,42,20,0,,38,0,38,34,0,34
06/10/2023 23:00,,,,5,1,4,10,1,9,,,,0,0,0,5,5,0,0,0,0,41,26,15,0,,20,0,20,30,0,30
07/10/2023 00:00,,,,4,3,1,6,2,4,,,,0,0,0,4,4,0,2,2,0,23,16,7,0,,18,1,17,37,0,37
07/10/2023 01:00,,,,1,0,1,2,0,2,,,,0,0,0,1,1,0,0,0,0,26,21,5,0,,1,0,1,11,0,11
07/10/2023 02:00,,,,0,0,0,3,1,2,,,,0,0,0,0,0,0,0,0,0,13,8,5,0,,7,0,7,19,0,19
07/10/2023 03:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,10,9,1,0,,4,1,3,10,1,9
07/10/2023 04:00,,,,1,0,1,3,1,2,,,,0,0,0,0,0,0,1,1,0,8,3,5,0,,6,0,6,10,0,10
07/10/2023 05:00,,,,1,0,1,2,0,2,,,,0,0,0,1,1,0,0,0,0,16,2,14,0,,11,0,11,4,0,4
07/10/2023 06:00,,,,5,2,3,12,6,6,,,,0,0,0,0,0,0,1,1,0,37,10,27,0,,7,0,7,5,1,4
07/10/2023 07:00,,,,31,13,18,43,16,27,,,,0,0,0,1,1,0,0,0,0,60,21,39,0,,19,0,19,13,0,13
07/10/2023 08:00,,,,66,29,37,88,40,48,,,,0,0,0,4,4,0,1,1,0,69,21,48,0,,29,1,28,11,0,11
07/10/2023 09:00,,,,124,50,74,149,53,96,,,,0,0,0,18,18,0,5,5,0,80,23,57,0,,57,0,57,25,0,25
07/10/2023 10:00,,,,132,59,73,173,69,104,,,,0,0,0,21,21,0,10,10,0,121,37,84,0,,69,1,68,23,0,23
07/10/2023 11:00,,,,141,65,76,189,89,100,,,,0,0,0,19,19,0,7,7,0,115,49,66,0,,71,0,71,35,0,35
07/10/2023 12:00,,,,145,79,66,182,97,85,,,,0,0,0,28,28,0,9,9,0,122,55,67,0,,96,1,95,56,0,56
07/10/2023 13:00,,,,122,52,70,176,80,96,,,,0,0,0,16,16,0,19,19,0,115,42,73,0,,98,1,97,65,0,65
07/10/2023 14:00,,,,111,57,54,137,72,65,,,,0,0,0,19,19,0,9,9,0,66,5,61,0,,86,0,86,70,1,69
07/10/2023 15:00,,,,87,42,45,121,59,62,,,,0,0,0,18,18,0,7,7,0,110,47,63,0,,84,1,83,71,1,70
07/10/2023 16:00,,,,114,55,59,147,65,82,,,,0,0,0,14,14,0,4,4,0,126,49,77,0,,86,1,85,61,0,61
07/10/2023 17:00,,,,57,33,24,113,55,58,,,,0,0,0,20,20,0,0,0,0,123,62,61,0,,83,1,82,76,0,76
07/10/2023 18:00,,,,61,33,28,88,46,42,,,,0,0,0,12,12,0,0,0,0,127,59,68,0,,104,1,103,72,0,72
07/10/2023 19:00,,,,26,15,11,50,22,28,,,,0,0,0,15,15,0,4,4,0,105,38,67,0,,68,1,67,53,0,53
07/10/2023 20:00,,,,11,5,6,31,11,20,,,,0,0,0,9,9,0,0,0,0,72,33,39,0,,85,0,85,53,0,53
07/10/2023 21:00,,,,9,6,3,17,7,10,,,,0,0,0,6,6,0,0,0,0,56,29,27,0,,57,0,57,34,0,34
07/10/2023 22:00,,,,11,8,3,12,5,7,,,,0,0,0,7,7,0,1,1,0,50,29,21,0,,42,0,42,33,0,33
07/10/2023 23:00,,,,10,6,4,18,6,12,,,,0,0,0,4,4,0,1,1,0,59,35,24,0,,28,1,27,25,0,25
08/10/2023 00:00,,,,2,1,1,10,3,7,,,,0,0,0,5,5,0,0,0,0,32,22,10,0,,15,0,15,29,0,29
08/10/2023 01:00,,,,1,1,0,4,2,2,,,,0,0,0,2,2,0,0,0,0,27,18,9,0,,0,0,0,7,0,7
08/10/2023 02:00,,,,0,0,0,2,0,2,,,,0,0,0,1,1,0,0,0,0,19,14,5,0,,9,0,9,18,0,18
08/10/2023 03:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,1,0,20,14,6,0,,2,0,2,18,0,18
08/10/2023 04:00,,,,1,1,0,1,1,0,,,,0,0,0,0,0,0,1,1,0,8,6,2,0,,5,0,5,5,1,4
08/10/2023 05:00,,,,2,1,1,6,1,5,,,,0,0,0,1,1,0,0,0,0,10,5,5,0,,7,0,7,4,0,4
08/10/2023 06:00,,,,6,4,2,10,4,6,,,,0,0,0,2,2,0,0,0,0,16,2,14,0,,9,0,9,6,1,5
08/10/2023 07:00,,,,22,7,15,28,7,21,,,,0,0,0,3,3,0,0,0,0,40,13,27,0,,6,0,6,8,0,8
08/10/2023 08:00,,,,59,25,34,68,25,43,,,,0,0,0,6,6,0,2,2,0,65,24,41,0,,20,0,20,10,0,10
08/10/2023 09:00,,,,111,36,75,153,59,94,,,,0,0,0,13,13,0,7,7,0,68,20,48,0,,35,1,34,20,0,20
08/10/2023 10:00,,,,140,61,79,201,70,131,,,,0,0,0,11,11,0,15,15,0,79,24,55,0,,48,0,48,27,0,27
08/10/2023 11:00,,,,182,80,102,244,97,147,,,,0,0,0,27,27,0,13,13,0,84,39,45,0,,62,0,62,27,0,27
08/10/2023 12:00,,,,165,89,76,222,105,117,,,,0,0,0,21,21,0,13,13,0,123,57,66,0,,70,0,70,51,0,51
08/10/2023 13:00,,,,147,86,61,201,97,104,,,,0,0,0,13,13,0,12,12,0,115,55,60,0,,92,0,92,67,0,67
08/10/2023 14:00,,,,122,48,74,197,82,115,,,,0,0,0,9,9,0,13,13,0,123,33,90,0,,93,2,91,68,1,67
08/10/2023 15:00,,,,134,67,67,171,72,99,,,,0,0,0,14,14,0,3,3,0,99,32,67,0,,83,0,83,56,0,56
08/10/2023 16:00,,,,131,76,55,163,95,68,,,,0,0,0,20,20,0,7,7,0,111,55,56,0,,82,0,82,60,1,59
08/10/2023 17:00,,,,85,52,33,135,79,56,,,,0,0,0,17,17,0,8,8,0,89,37,52,0,,70,0,70,62,0,62
08/10/2023 18:00,,,,63,36,27,99,52,47,,,,0,0,0,12,12,0,4,4,0,124,55,69,0,,60,0,60,63,2,61
08/10/2023 19:00,,,,36,22,14,62,35,27,,,,0,0,0,12,12,0,4,4,0,104,20,84,0,,70,0,70,58,0,58
08/10/2023 20:00,,,,22,10,12,48,22,26,,,,0,0,0,4,4,0,2,2,0,70,20,50,0,,51,0,51,42,0,42
08/10/2023 21:00,,,,5,3,2,15,8,7,,,,0,0,0,5,5,0,1,1,0,66,37,29,0,,41,0,41,42,0,42
08/10/2023 22:00,,,,2,1,1,9,4,5,,,,0,0,0,3,3,0,0,0,0,33,22,11,0,,34,0,34,35,0,35
08/10/2023 23:00,,,,2,2,0,8,0,8,,,,0,0,0,4,4,0,0,0,0,27,15,12,0,,17,1,16,25,0,25
09/10/2023 00:00,,,,1,0,1,6,1,5,,,,0,0,0,0,0,0,1,1,0,9,8,1,0,,5,1,4,12,0,12
09/10/2023 01:00,,,,4,3,1,2,0,2,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,,1,0,1,4,0,4
09/10/2023 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,,1,0,1,2,0,2
09/10/2023 03:00,,,,1,1,0,1,0,1,,,,0,0,0,0,0,0,1,1,0,3,2,1,0,,1,0,1,3,0,3
09/10/2023 04:00,,,,0,0,0,3,0,3,,,,0,0,0,2,2,0,0,0,0,4,0,4,0,,4,0,4,2,0,2
09/10/2023 05:00,,,,4,2,2,9,5,4,,,,0,0,0,3,3,0,1,1,0,33,3,30,0,,6,0,6,5,0,5
09/10/2023 06:00,,,,15,11,4,26,19,7,,,,0,0,0,10,10,0,3,3,0,119,22,97,0,,29,0,29,11,0,11
09/10/2023 07:00,,,,65,49,16,81,61,20,,,,0,0,0,13,13,0,13,13,0,281,67,214,0,,77,0,77,29,0,29
09/10/2023 08:00,,,,110,94,16,169,140,29,,,,0,0,0,65,65,0,89,89,0,607,89,518,0,,215,0,215,61,0,61
09/10/2023 09:00,,,,59,36,23,87,52,35,,,,0,0,0,21,21,0,12,12,0,263,40,223,0,,131,0,131,50,0,50
09/10/2023 10:00,,,,81,33,48,96,37,59,,,,0,0,0,19,19,0,4,4,0,118,32,86,0,,74,0,74,36,1,35
09/10/2023 11:00,,,,49,22,27,72,33,39,,,,0,0,0,20,20,0,4,4,0,66,22,44,0,,80,0,80,28,0,28
09/10/2023 12:00,,,,63,34,29,93,41,52,,,,0,0,0,19,19,0,6,6,0,102,40,62,0,,73,0,73,51,0,51
09/10/2023 13:00,,,,77,41,36,104,51,53,,,,0,0,0,19,19,0,1,1,0,138,62,76,0,,84,0,84,83,0,83
09/10/2023 14:00,,,,68,35,33,96,47,49,,,,0,0,0,24,24,0,0,0,0,120,65,55,0,,64,0,64,71,1,70
09/10/2023 15:00,,,,54,26,28,84,37,47,,,,0,0,0,69,69,0,1,1,0,163,97,66,0,,73,0,73,84,0,84
09/10/2023 16:00,,,,87,46,41,110,42,68,,,,0,0,0,46,46,0,4,4,0,280,182,98,0,,90,1,89,144,1,143
09/10/2023 17:00,,,,122,28,94,195,39,156,,,,0,0,0,33,33,0,26,26,0,492,355,137,0,,117,1,116,233,1,232
09/10/2023 18:00,,,,133,43,90,192,61,131,,,,0,0,0,37,37,0,20,20,0,359,256,103,0,,116,1,115,186,3,183
09/10/2023 19:00,,,,58,27,31,108,47,61,,,,0,0,0,14,14,0,16,16,0,193,132,61,0,,83,0,83,124,1,123
09/10/2023 20:00,,,,25,13,12,43,17,26,,,,0,0,0,14,14,0,2,2,0,137,79,58,0,,58,0,58,91,0,91
09/10/2023 21:00,,,,21,10,11,28,7,21,,,,0,0,0,8,8,0,1,1,0,83,59,24,0,,41,1,40,54,0,54
09/10/2023 22:00,,,,11,5,6,22,7,15,,,,0,0,0,11,11,0,0,0,0,46,30,16,0,,35,0,35,38,0,38
09/10/2023 23:00,,,,1,0,1,9,3,6,,,,0,0,0,2,2,0,0,0,0,31,23,8,0,,8,0,8,32,0,32
10/10/2023 00:00,,,,3,0,3,6,2,4,,,,0,0,0,2,2,0,2,2,0,22,12,10,0,,10,0,10,15,0,15
10/10/2023 01:00,,,,0,0,0,0,0,0,,,,0,0,0,1,1,0,1,1,0,10,7,3,0,,0,0,0,1,0,1
10/10/2023 02:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,3,2,1,0,,1,0,1,2,0,2
10/10/2023 03:00,,,,1,1,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,1,0,1,0,,2,0,2,4,0,4
10/10/2023 04:00,,,,7,3,4,11,4,7,,,,0,0,0,2,2,0,0,0,0,5,0,5,0,,3,0,3,1,0,1
10/10/2023 05:00,,,,11,9,2,14,9,5,,,,0,0,0,2,2,0,1,1,0,36,5,31,0,,14,0,14,3,0,3
10/10/2023 06:00,,,,29,20,9,43,31,12,,,,0,0,0,5,5,0,1,1,0,130,27,103,0,,31,0,31,20,0,20
10/10/2023 07:00,,,,67,57,10,109,88,21,,,,0,0,0,20,20,0,3,3,0,357,63,294,0,,91,0,91,31,0,31
10/10/2023 08:00,,,,126,100,26,193,149,44,,,,0,0,0,70,70,0,43,43,0,802,113,689,0,,267,0,267,70,1,69
10/10/2023 09:00,,,,57,39,18,98,60,38,,,,0,0,0,23,23,0,12,12,0,340,69,271,0,,171,0,171,49,1,48
10/10/2023 10:00,,,,45,13,32,66,30,36,,,,0,0,0,16,16,0,1,1,0,114,27,87,0,,66,0,66,31,0,31
10/10/2023 11:00,,,,43,24,19,69,35,34,,,,0,0,0,10,10,0,15,15,0,103,34,69,0,,79,0,79,40,0,40
10/10/2023 12:00,,,,42,22,20,71,34,37,,,,0,0,0,9,9,0,6,6,0,120,48,72,0,,83,1,82,58,0,58
10/10/2023 13:00,,,,41,22,19,64,25,39,,,,0,0,0,19,19,0,12,12,0,126,59,67,0,,94,2,92,93,1,92
10/10/2023 14:00,,,,43,17,26,57,23,34,,,,0,0,0,22,22,0,12,12,0,101,52,49,0,,88,1,87,73,0,73
10/10/2023 15:00,,,,55,19,36,68,19,49,,,,0,0,0,63,63,0,12,12,0,166,92,74,0,,64,0,64,83,0,83
10/10/2023 16:00,,,,82,29,53,124,30,94,,,,0,0,0,46,46,0,9,9,0,303,197,106,0,,80,0,80,131,1,130
10/10/2023 17:00,,,,118,27,91,215,47,168,,,,0,0,0,53,53,0,3,3,0,548,403,145,0,,129,2,127,262,2,260
10/10/2023 18:00,,,,119,37,82,201,47,154,,,,0,0,0,39,39,0,0,0,0,440,306,134,0,,103,0,103,194,0,194
10/10/2023 19:00,,,,49,21,28,86,40,46,,,,0,0,0,21,21,0,0,0,0,233,130,103,0,,104,0,104,105,2,103
10/10/2023 20:00,,,,29,8,21,46,15,31,,,,0,0,0,14,14,0,4,4,0,153,94,59,0,,87,1,86,96,0,96
10/10/2023 21:00,,,,16,8,8,34,8,26,,,,0,0,0,10,10,0,0,0,0,125,91,34,0,,65,0,65,87,1,86
10/10/2023 22:00,,,,2,1,1,16,4,12,,,,0,0,0,10,10,0,1,1,0,58,46,12,0,,38,0,38,57,0,57
10/10/2023 23:00,,,,4,1,3,7,1,6,,,,0,0,0,3,3,0,0,0,0,30,20,10,0,,25,0,25,46,1,45
11/10/2023 00:00,,,,2,1,1,8,3,5,,,,0,0,0,2,2,0,0,0,0,12,9,3,0,,12,1,11,19,0,19
11/10/2023 01:00,,,,2,2,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,11,8,3,0,,0,0,0,2,0,2
11/10/2023 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,,3,0,3,6,0,6
11/10/2023 03:00,,,,1,1,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,1,0,1,0,,2,0,2,7,0,7
11/10/2023 04:00,,,,0,0,0,4,0,4,,,,0,0,0,1,1,0,0,0,0,5,0,5,0,,1,0,1,3,0,3
11/10/2023 05:00,,,,4,3,1,8,5,3,,,,0,0,0,2,2,0,0,0,0,35,5,30,0,,8,0,8,3,0,3
11/10/2023 06:00,,,,22,16,6,26,20,6,,,,0,0,0,3,3,0,1,1,0,107,22,85,0,,28,1,27,14,0,14
11/10/2023 07:00,,,,50,43,7,72,64,8,,,,0,0,0,13,13,0,6,6,0,308,55,253,0,,90,0,90,31,0,31
11/10/2023 08:00,,,,68,64,4,113,98,15,,,,0,0,0,51,51,0,93,93,0,663,80,583,0,,220,0,220,59,0,59
11/10/2023 09:00,,,,25,21,4,47,38,9,,,,0,0,0,21,21,0,15,15,0,282,58,224,0,,158,0,158,35,0,35
11/10/2023 10:00,,,,8,4,4,13,6,7,,,,0,0,0,7,7,0,5,5,0,76,17,59,0,,50,0,50,28,0,28
11/10/2023 11:00,,,,14,7,7,16,8,8,,,,0,0,0,9,9,0,5,5,0,57,21,36,0,,32,0,32,26,0,26
11/10/2023 12:00,,,,9,4,5,18,9,9,,,,0,0,0,8,8,0,5,5,0,76,31,45,0,,54,0,54,48,0,48
11/10/2023 13:00,,,,14,9,5,16,8,8,,,,0,0,0,23,23,0,6,6,0,100,51,49,0,,72,1,71,50,0,50
11/10/2023 14:00,,,,14,6,8,30,12,18,,,,0,0,0,13,13,0,7,7,0,86,46,40,0,,47,0,47,56,0,56
11/10/2023 15:00,,,,24,5,19,36,5,31,,,,0,0,0,46,46,0,7,7,0,152,85,67,0,,47,0,47,56,0,56
11/10/2023 16:00,,,,39,12,27,58,14,44,,,,0,0,0,25,25,0,32,32,0,236,153,83,0,,82,2,80,109,0,109
11/10/2023 17:00,,,,78,12,66,131,22,109,,,,0,0,0,34,34,0,26,26,0,432,326,106,0,,101,1,100,206,0,206
11/10/2023 18:00,,,,99,29,70,140,36,104,,,,0,0,0,23,23,0,18,18,0,361,245,116,0,,90,0,90,150,0,150
11/10/2023 19:00,,,,33,8,25,59,17,42,,,,0,0,0,21,21,0,16,16,0,200,129,71,0,,103,2,101,117,0,117
11/10/2023 20:00,,,,17,7,10,31,12,19,,,,0,0,0,17,17,0,4,4,0,129,86,43,0,,99,3,96,69,0,69
11/10/2023 21:00,,,,6,3,3,15,4,11,,,,0,0,0,5,5,0,5,5,0,83,50,33,0,,63,0,63,62,0,62
11/10/2023 22:00,,,,7,3,4,13,3,10,,,,0,0,0,8,8,0,4,4,0,57,38,19,0,,22,1,21,49,1,48
11/10/2023 23:00,,,,2,1,1,7,3,4,,,,0,0,0,4,4,0,0,0,0,27,22,5,0,,24,0,24,36,0,36
12/10/2023 00:00,,,,1,0,1,3,0,3,,,,0,0,0,2,2,0,0,0,0,11,10,1,0,,6,0,6,14,0,14
12/10/2023 01:00,,,,1,1,0,2,0,2,,,,0,0,0,1,1,0,0,0,0,3,2,1,0,,0,0,0,3,0,3
12/10/2023 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,2,1,1,0,,3,0,3,9,0,9
12/10/2023 03:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,2,2,0,0,,3,0,3,2,0,2
12/10/2023 04:00,,,,5,3,2,6,3,3,,,,0,0,0,1,1,0,0,0,0,4,2,2,0,,0,0,0,5,0,5
12/10/2023 05:00,,,,5,4,1,12,6,6,,,,0,0,0,1,1,0,0,0,0,37,4,33,0,,9,0,9,5,0,5
12/10/2023 06:00,,,,32,24,8,40,29,11,,,,0,0,0,4,4,0,1,1,0,113,21,92,0,,22,0,22,19,0,19
12/10/2023 07:00,,,,55,43,12,73,56,17,,,,0,0,0,20,20,0,15,15,0,297,53,244,0,,93,0,93,34,0,34
12/10/2023 08:00,,,,101,88,13,167,142,25,,,,0,0,0,65,65,0,60,60,0,736,104,632,0,,245,0,245,53,0,53
12/10/2023 09:00,,,,63,41,22,76,53,23,,,,0,0,0,21,21,0,3,3,0,310,50,260,0,,160,1,159,48,0,48
12/10/2023 10:00,,,,51,27,24,63,29,34,,,,0,0,0,14,14,0,1,1,0,133,41,92,0,,79,0,79,42,0,42
12/10/2023 11:00,,,,72,38,34,85,39,46,,,,0,0,0,10,10,0,1,1,0,101,29,72,0,,69,1,68,44,3,41
12/10/2023 12:00,,,,61,29,32,81,39,42,,,,0,0,0,10,10,0,1,1,0,113,49,64,0,,101,1,100,72,0,72
12/10/2023 13:00,,,,55,30,25,76,36,40,,,,0,0,0,18,18,0,1,1,0,158,65,93,0,,111,0,111,74,0,74
12/10/2023 14:00,,,,53,22,31,71,36,35,,,,0,0,0,19,19,0,4,4,0,98,48,50,0,,62,1,61,62,0,62
12/10/2023 15:00,,,,53,20,33,73,30,43,,,,0,0,0,57,57,0,11,11,0,162,87,75,0,,78,1,77,84,0,84
12/10/2023 16:00,,,,71,24,47,110,29,81,,,,0,0,0,37,37,0,16,16,0,256,173,83,0,,98,0,98,152,0,152
12/10/2023 17:00,,,,98,24,74,179,42,137,,,,0,0,0,43,43,0,21,21,0,468,342,126,0,,141,0,141,232,1,231
12/10/2023 18:00,,,,137,39,98,169,44,125,,,,0,0,0,23,23,0,24,24,0,386,254,132,0,,156,0,156,179,0,179
12/10/2023 19:00,,,,63,20,43,75,17,58,,,,0,0,0,16,16,0,16,16,0,204,123,81,0,,77,0,77,107,0,107
12/10/2023 20:00,,,,38,15,23,56,26,30,,,,0,0,0,13,13,0,8,8,0,147,93,54,0,,91,0,91,73,0,73
12/10/2023 21:00,,,,12,6,6,28,10,18,,,,0,0,0,13,13,0,4,4,0,113,79,34,0,,56,0,56,78,0,78
12/10/2023 22:00,,,,9,4,5,15,4,11,,,,0,0,0,7,7,0,3,3,0,79,58,21,0,,36,0,36,48,0,48
12/10/2023 23:00,,,,4,2,2,6,1,5,,,,0,0,0,4,4,0,0,0,0,35,23,12,0,,19,0,19,36,0,36
13/10/2023 00:00,,,,2,2,0,4,0,4,,,,0,0,0,1,1,0,0,0,0,22,21,1,0,,10,0,10,25,0,25
13/10/2023 01:00,,,,0,0,0,2,0,2,,,,0,0,0,1,1,0,0,0,0,13,10,3,0,,1,0,1,2,0,2
13/10/2023 02:00,,,,0,0,0,2,1,1,,,,0,0,0,0,0,0,0,0,0,4,2,2,0,,1,0,1,9,0,9
13/10/2023 03:00,,,,1,1,0,3,1,2,,,,0,0,0,1,1,0,0,0,0,10,9,1,0,,1,0,1,13,0,13
13/10/2023 04:00,,,,0,0,0,2,0,2,,,,0,0,0,1,1,0,0,0,0,5,1,4,0,,2,1,1,4,0,4
13/10/2023 05:00,,,,2,1,1,5,2,3,,,,0,0,0,0,0,0,0,0,0,33,4,29,0,,8,0,8,2,0,2
13/10/2023 06:00,,,,15,14,1,15,10,5,,,,0,0,0,6,6,0,0,0,0,99,18,81,0,,16,0,16,7,0,7
13/10/2023 07:00,,,,33,21,12,44,35,9,,,,0,0,0,9,9,0,2,2,0,203,41,162,0,,53,0,53,27,0,27
13/10/2023 08:00,,,,54,42,12,86,66,20,,,,0,0,0,43,43,0,42,42,0,405,78,327,0,,164,0,164,52,0,52
13/10/2023 09:00,,,,29,18,11,38,23,15,,,,0,0,0,12,12,0,1,1,0,195,39,156,0,,129,0,129,42,0,42
13/10/2023 10:00,,,,19,13,6,33,15,18,,,,0,0,0,7,7,0,0,0,0,88,23,65,0,,78,0,78,45,0,45
13/10/2023 11:00,,,,30,12,18,40,16,24,,,,0,0,0,17,17,0,0,0,0,96,32,64,0,,75,3,72,34,0,34
13/10/2023 12:00,,,,37,21,16,61,30,31,,,,0,0,0,23,23,0,0,0,0,118,45,73,0,,96,3,93,72,0,72
13/10/2023 13:00,,,,42,17,25,50,21,29,,,,0,0,0,48,48,0,0,0,0,130,61,69,0,,116,0,116,88,0,88
13/10/2023 14:00,,,,31,14,17,50,18,32,,,,0,0,0,23,23,0,0,0,0,141,69,72,0,,85,1,84,69,0,69
13/10/2023 15:00,,,,41,18,23,59,19,40,,,,0,0,0,21,21,0,0,0,0,168,86,82,0,,89,2,87,81,0,81
13/10/2023 16:00,,,,63,16,47,82,27,55,,,,0,0,0,33,33,0,0,0,0,234,143,91,0,,113,0,113,108,1,107
13/10/2023 17:00,,,,56,18,38,107,33,74,,,,0,0,0,34,34,0,2,2,0,308,189,119,0,,126,1,125,129,0,129
13/10/2023 18:00,,,,54,18,36,84,27,57,,,,0,0,0,31,31,0,1,1,0,217,114,103,0,,90,1,89,111,3,108
13/10/2023 19:00,,,,31,13,18,45,17,28,,,,0,0,0,13,13,0,3,3,0,146,80,66,0,,108,1,107,52,0,52
13/10/2023 20:00,,,,10,3,7,31,11,20,,,,0,0,0,11,11,0,1,1,0,97,55,42,0,,106,0,106,44,0,44
13/10/2023 21:00,,,,5,3,2,18,9,9,,,,0,0,0,8,8,0,1,1,0,80,43,37,0,,73,1,72,34,0,34
13/10/2023 22:00,,,,6,1,5,13,2,11,,,,0,0,0,8,8,0,1,1,0,99,56,43,0,,49,1,48,43,0,43
13/10/2023 23:00,,,,0,0,0,2,0,2,,,,0,0,0,13,13,0,0,0,0,52,41,11,0,,34,1,33,36,0,36
14/10/2023 00:00,,,,2,1,1,6,1,5,,,,0,0,0,1,1,0,0,0,0,28,21,7,0,,27,2,25,24,0,24
14/10/2023 01:00,,,,1,0,1,0,0,0,,,,0,0,0,3,3,0,0,0,0,21,15,6,0,,2,0,2,5,0,5
14/10/2023 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,12,9,3,0,,5,0,5,21,1,20
14/10/2023 03:00,,,,0,0,0,1,1,0,,,,0,0,0,3,3,0,0,0,0,10,5,5,0,,6,0,6,14,0,14
14/10/2023 04:00,,,,1,0,1,4,1,3,,,,0,0,0,1,1,0,1,1,0,14,9,5,0,,5,0,5,7,0,7
14/10/2023 05:00,,,,3,1,2,4,1,3,,,,0,0,0,3,3,0,0,0,0,8,2,6,0,,10,0,10,4,0,4
14/10/2023 06:00,,,,6,5,1,5,3,2,,,,0,0,0,2,2,0,0,0,0,46,10,36,0,,9,0,9,6,0,6
14/10/2023 07:00,,,,24,13,11,36,17,19,,,,0,0,0,5,5,0,0,0,0,43,9,34,0,,23,0,23,12,0,12
14/10/2023 08:00,,,,48,27,21,63,24,39,,,,0,0,0,5,5,0,0,0,0,46,11,35,0,,35,1,34,20,0,20
14/10/2023 09:00,,,,76,32,44,96,37,59,,,,0,0,0,13,13,0,0,0,0,91,32,59,0,,61,1,60,23,0,23
14/10/2023 10:00,,,,110,47,63,135,51,84,,,,0,0,0,21,21,0,0,0,0,92,29,63,0,,48,1,47,35,0,35
14/10/2023 11:00,,,,119,50,69,142,48,94,,,,0,0,0,25,25,0,4,4,0,93,28,65,0,,68,3,65,46,0,46
14/10/2023 12:00,,,,115,59,56,166,99,67,,,,0,0,0,27,27,0,2,2,0,128,35,93,0,,109,1,108,55,0,55
14/10/2023 13:00,,,,83,37,46,129,51,78,,,,0,0,0,26,26,0,7,7,0,127,55,72,0,,122,1,121,77,0,77
